0.8585	72.9434
0.8637	73.2824
0.8689	72.5729
0.874	71.6695
0.8788	71.6711
0.883	72.6958
0.8859	73.812
0.8892	74.9237
0.8942	75.7325
0.8994	75.3774
0.9045	75.0252
0.9095	75.4708
0.9134	76.6108
0.9169	77.7134
0.9214	78.7439
0.9265	78.4644
0.9311	77.4108
0.936	76.6269
0.9408	77.2445
0.9436	78.2613
0.946	79.3819
0.9484	80.4858
0.9508	81.5314
0.9559	82.41
0.961	81.8781
0.9661	81.0824
0.9712	81.3551
0.9764	82.2988
0.9815	83.0915
0.9865	83.5991
0.9914	83.6426
0.9963	83.4695
1.0013	83.4145
1.0063	84.5555
1.0093	85.5956
1.0124	86.703
1.0154	87.7654
1.0204	88.6471
1.0255	88.1967
1.0307	87.2333
1.0359	86.8901
1.0409	87.5759
1.0452	88.6531
1.0499	89.6016
1.0548	90.0338
1.0598	89.9795
1.065	90.221
1.0695	91.3025
1.0725	92.5025
1.0755	93.5265
1.0805	94.421
1.0856	93.637
1.0897	92.6291
1.0948	91.9468
1.0997	92.6156
1.103	93.684
1.1059	94.8016
1.1097	95.8066
1.1147	96.3383
1.1197	96.4144
1.1248	96.5842
1.13	97.1477
1.1351	98.0117
1.1397	99.0673
1.1448	99.5097
1.1499	98.9785
1.1548	98.3497
1.1596	98.5404
1.1636	99.6127
1.167	100.6563
1.1705	101.7214
1.1755	102.4509
1.1805	102.6792
1.1854	102.5149
1.1904	102.6096
1.1956	103.2483
1.2008	104.1546
1.2058	104.9426
1.2106	105.0641
1.2153	104.8606
1.2201	105.0886
1.225	106.1248
1.2291	107.1463
1.2341	108.1831
1.2391	108.9375
1.2441	109.1518
1.2491	108.961
1.2543	108.5392
1.2594	108.6768
1.2644	109.618
1.2684	110.6318
1.2728	111.6756
1.2777	112.1198
1.2827	112.0304
1.2876	112.3984
1.2917	113.502
1.2957	114.5931
1.3009	115.0029
1.306	114.3852
1.3111	113.7249
1.3161	114.1198
1.3204	115.2343
1.3229	116.2371
1.3259	117.2663
1.3309	118.1732
1.3361	118.0167
1.3411	117.7567
1.346	118.2157
1.3504	119.2692
1.3554	120.2352
1.3606	120.5201
1.3658	120.2793
1.3708	119.9597
1.3757	120.2274
1.3805	121.1832
1.3844	122.2057
1.3889	123.3546
1.3934	124.3913
1.3985	125.1787
1.4035	125.2542
1.4085	124.9798
1.4136	124.6435
1.4186	124.9531
1.4237	125.7916
1.4286	126.6585
1.4335	127.0224
1.4385	127.4102
1.443	128.415
1.447	129.4228
1.452	130.3559
1.457	130.7173
1.4621	130.663
1.4673	130.4684
1.4724	130.2304
1.4774	130.7484
1.4822	131.8848
1.486	132.9572
1.4909	133.7315
1.4959	133.8418
1.5009	134.0454
1.5059	134.7743
1.5098	135.818
1.5147	136.8096
1.5197	137.1272
1.5248	136.8584
1.5299	136.2745
1.5349	136.1491
1.5397	136.9049
1.543	137.9948
1.5464	139.0819
1.5513	140.143
1.5563	140.5785
1.5614	140.8441
1.5665	141.4824
1.5716	142.2275
1.5767	142.8067
1.5818	142.5895
1.5869	142.1514
1.5918	142.2992
1.5968	143.4541
1.6008	144.5973
1.6048	145.7276
1.6099	146.5786
1.6149	146.6511
1.62	146.692
1.6251	147.0893
1.6304	147.5967
1.6357	148.0772
1.6407	148.5225
1.6455	149.0054
1.6502	149.2813
1.655	149.7435
1.6599	150.6321
1.6649	151.6163
1.6699	152.5669
1.6748	153.1321
1.6797	153.3865
1.6847	153.1845
1.6899	152.9819
1.6951	153.492
1.6997	154.5079
1.7041	155.5088
1.7089	156.2579
1.7137	156.5254
1.7187	156.9045
1.7237	157.692
1.7278	158.7204
1.733	159.4921
1.7382	159.1879
1.7434	158.2054
1.7484	158.191
1.7528	159.3105
1.7557	160.361
1.7581	161.4533
1.7611	162.5701
1.7662	163.2472
1.7712	162.9718
1.7763	162.636
1.7812	163.1677
1.786	164.0959
1.7911	164.9775
1.7962	165.6069
1.8014	165.4436
1.8064	164.9146
1.8111	165.1873
1.8154	166.3227
1.8182	167.3579
1.8212	168.4195
1.8257	169.425
1.8307	169.6554
1.8357	169.3192
1.8406	169.1408
1.8456	169.8658
1.8506	170.8509
1.8557	171.5283
1.8608	171.667
1.8658	171.636
1.8708	171.9032
1.8757	172.9356
1.8792	174.0939
1.8822	175.1572
1.8857	176.249
1.8908	176.8742
1.8959	176.675
1.9011	175.8201
1.9063	175.0645
1.9113	175.2903
1.9152	176.4091
1.9181	177.4923
1.9205	178.4945
1.9249	179.5721
1.9299	179.7566
1.935	179.6839
1.9401	179.9522
1.945	180.9505
1.9483	182.0265
1.9532	182.9412
1.9583	182.4463
1.9635	181.3751
1.9686	181.2653
1.9726	182.441
1.9755	183.6819
1.9779	184.8135
1.9803	185.8405
1.9853	186.4727
1.9904	185.8977
1.9955	185.1702
2.0005	185.7023
2.004	186.7168
2.0075	187.778
2.0125	188.7211
2.0175	188.7475
2.0226	188.4241
2.0276	188.3604
2.0326	189.0467
2.0366	190.1552
2.0401	191.3064
2.0441	192.3488
2.0491	193.1488
2.0541	193.0875
2.0591	192.6952
2.0641	192.7505
2.0693	193.355
2.0744	194.1822
2.0793	194.5898
2.0841	195.1597
2.0889	195.9547
2.0939	196.5916
2.0989	196.9697
2.104	197.8924
2.1079	198.8982
2.1128	199.5953
2.1177	198.9328
2.1228	198.1356
2.1279	198.6125
2.1314	199.6965
2.1343	200.718
2.1381	201.7199
2.1429	202.0482
2.1476	202.3062
2.1526	203.0719
2.1577	203.7987
2.1629	204.0857
2.1682	204.7962
2.1734	205.6037
2.1786	205.3925
2.1836	204.5252
2.1885	204.6599
2.1924	205.8899
2.1948	206.9285
2.1973	208.0006
2.2013	209.0178
2.2063	209.2285
2.2114	208.8248
2.2165	209.371
2.2216	210.4769
2.2267	210.9192
2.2319	210.6636
2.237	210.681
2.2419	211.1867
2.2465	211.7423
2.2512	212.804
2.2546	213.8908
2.2575	214.9291
2.2627	215.7822
2.2679	215.3144
2.273	214.5844
2.278	215.0276
2.282	216.1313
2.2872	217.0538
2.2923	217.1551
2.2974	217.1769
2.3023	218.0069
2.3066	219.0952
2.3114	219.6143
2.3164	219.9704
2.3214	220.8647
2.325	221.8799
2.3301	222.5988
2.3352	221.9683
2.3404	221.264
2.3455	221.8613
2.3504	222.9396
2.3552	223.8241
2.36	224.6872
2.365	225.6719
2.37	226.2327
2.375	226.1411
2.3799	226.2526
2.3844	227.3746
2.3889	228.4201
2.394	228.225
2.3986	227.0979
2.4036	226.8961
2.407	227.9518
2.4089	229.1
2.4112	230.3239
2.413	231.3339
2.4177	232.2087
2.4227	231.6874
2.4279	231.5579
2.4331	232.2493
2.4382	233.132
2.4432	233.528
2.4482	233.6272
2.4533	233.9506
2.4584	234.3493
2.4634	234.6388
2.4684	235.4113
2.4723	236.4554
2.4758	237.5469
2.4807	238.3979
2.4857	238.2029
2.4908	238.0555
2.496	238.5635
2.5013	239.167
2.5064	239.5418
2.5115	240.0582
2.5164	240.9806
2.5212	241.8468
2.5261	241.9611
2.5311	241.9439
2.5361	242.9846
2.5396	244.0833
2.5434	245.0967
2.5482	245.203
2.5532	244.4713
2.5583	244.2099
2.5635	244.5493
2.5687	245.2364
2.5731	246.2564
2.5764	247.3577
2.5797	248.4544
2.5841	249.4614
2.5891	249.6663
2.5943	249.0568
2.5994	249.1116
2.6039	250.1383
2.6083	251.1506
2.6133	251.0288
2.6184	250.2388
2.6234	250.5245
2.627	251.6324
2.6295	252.7497
2.6325	253.9019
2.6365	254.9476
2.6416	255.0262
2.6466	254.5898
2.6516	254.4658
2.6565	255.27
2.6616	256.1353
2.6667	256.633
2.6718	256.8227
2.6767	256.5716
2.6815	256.842
2.6853	257.8432
2.6877	258.8549
2.6906	259.9668
2.6952	260.9863
2.7004	260.7661
2.7055	260.4328
2.7104	260.7844
2.7153	261.2119
2.7203	261.5125
2.7255	261.8026
2.7306	262.6302
2.7355	263.3241
2.7402	263.8174
2.7449	264.1129
2.7497	264.7272
2.7542	265.8623
2.7583	266.9286
2.7636	267.6814
2.7688	266.9311
2.7741	265.868
2.7793	266.0011
2.7828	267.0762
2.7858	268.0983
2.7887	269.1875
2.7936	270.2149
2.7985	270.4835
2.8034	270.4003
2.8084	270.7719
2.8134	271.622
2.8184	272.697
2.8236	273.3864
2.8288	272.9362
2.8341	272.0356
2.8391	271.8923
2.8434	272.9351
2.8461	274.1196
2.8484	275.3077
2.8512	276.4887
2.8556	277.5668
2.8608	277.5278
2.866	276.9411
2.8711	276.4775
2.876	276.8474
2.8799	277.8641
2.8839	278.9709
2.8891	279.5038
2.8942	279.0729
2.8993	278.9808
2.9042	279.8211
2.9075	281.0213
2.9109	282.0835
2.9153	283.1723
2.9203	283.2714
2.9254	282.7633
2.9305	282.501
2.9357	282.9428
2.9408	283.4635
2.9459	284.1258
2.9508	284.9401
2.9557	285.7574
2.9605	286.1667
2.9655	286.5145
2.9705	287.3054
2.975	288.3802
2.9798	289.2447
2.9846	289.3804
2.9896	288.8836
2.9948	288.4477
3.0001	288.5812
3.0053	289.2926
3.0087	290.3783
3.0115	291.4199
3.0153	292.5622
3.0201	292.9678
3.0251	292.595
3.0302	292.4123
3.0353	293.3036
3.0397	294.393
3.0446	294.866
3.0496	294.6506
3.0547	294.8212
3.0598	295.7879
3.0649	296.8171
3.0699	297.5443
3.0749	297.8701
3.0798	298.0608
3.0847	298.499
3.0898	299.0734
3.095	299.6548
3.1002	300.0272
3.1055	300.2139
3.1105	300.2918
3.1154	300.5679
3.1201	301.6885
3.1229	302.7555
3.1264	303.7721
3.1315	304.2655
3.1366	304.0571
3.1417	304.0478
3.1467	304.3851
3.1517	304.7252
3.1567	305.0241
3.1619	305.6974
3.167	306.5439
3.1719	307.2911
3.1767	307.6728
3.1814	308.2571
3.1863	309.2866
3.1913	310.0279
3.1965	309.9805
3.2015	309.438
3.2066	309.3732
3.2116	309.9315
3.2167	310.7409
3.2218	311.8036
3.2263	312.9206
3.2312	313.7382
3.2361	313.9424
3.2411	314.0446
3.246	314.3362
3.251	314.9032
3.2559	315.5607
3.261	316.0035
3.2662	315.7471
3.2714	315.6562
3.2764	316.1825
3.2799	317.2075
3.2827	318.2737
3.2866	319.4146
3.2914	320.1236
3.2964	320.1013
3.3014	319.7599
3.3064	319.5296
3.3113	320.09
3.3162	321.2075
3.3213	322.0079
3.3265	321.8185
3.3316	321.4765
3.3365	322.2757
3.3394	323.3631
3.3417	324.3733
3.3455	325.5086
3.3503	325.835
3.3553	325.5638
3.3604	325.6225
3.3655	325.8609
3.3707	325.9755
3.3758	326.2373
3.3809	327.1019
3.386	328.0411
3.3909	328.3479
3.3958	328.7395
3.4008	329.5551
3.4059	330.5073
3.4109	331.0934
3.4158	331.5901
3.4209	331.9761
3.426	331.8567
3.4313	331.4432
3.4365	331.5201
3.4411	332.6377
3.4444	333.74
3.4477	334.7542
3.4524	335.4299
3.4573	335.5185
3.4624	335.6448
3.4674	336.0891
3.4724	336.9608
3.4773	337.3004
3.4823	336.9134
3.4874	336.5847
3.4926	336.9026
3.4972	338.0004
3.5007	339.1064
3.5041	340.2033
3.5084	341.3125
3.5133	341.552
3.5183	341.0419
3.5234	340.814
3.5285	341.2682
3.5337	341.9599
3.5388	342.393
3.5439	343.0089
3.5489	344.0193
3.5538	344.776
3.5587	345.216
3.5638	345.7553
3.5689	346.2857
3.574	346.526
3.5789	346.1904
3.5837	346.3241
3.5886	347.1972
3.5936	347.9143
3.5988	348.2695
3.6039	348.7627
3.6088	349.6359
3.6135	350.4793
3.6182	351.087
3.6231	351.7971
3.6282	352.4255
3.6333	352.3606
3.6383	351.9214
3.6434	351.6463
3.6484	352.0629
3.6535	352.8244
3.6581	353.914
3.6616	355.0084
3.6655	356.1224
3.6704	356.7226
3.6753	356.8591
3.6802	356.553
3.6852	356.2696
3.6902	356.7893
3.6953	357.6772
3.7005	358.0415
3.7057	358.0472
3.7109	358.2143
3.7158	359.1399
3.7192	360.1838
3.722	361.3066
3.7269	362.1945
3.7319	362.0563
3.737	361.6476
3.742	361.8
3.7469	362.603
3.7518	363.4922
3.7569	363.9519
3.7621	363.7726
3.7673	363.4589
3.7723	363.9504
3.7766	365.076
3.78	366.1498
3.7844	367.2697
3.7894	367.8445
3.7944	367.5751
3.7994	367.2706
3.8044	367.1207
3.8095	367.4588
3.8145	368.3984
3.8196	369.4834
3.8246	370.1888
3.8296	370.4143
3.8345	370.8851
3.8395	371.4033
3.8445	372.1376
3.8495	372.7719
3.8544	372.8993
3.8595	372.584
3.8646	372.5213
3.8698	373.2489
3.8744	374.3181
3.8789	375.3556
3.8836	376.0344
3.8884	376.3215
3.8933	376.5887
3.8984	376.6909
3.9035	376.8003
3.9085	377.395
3.9134	378.0801
3.9183	378.5887
3.9234	378.6513
3.9285	379.0229
3.9335	379.8367
3.9379	380.8495
3.9427	381.5552
3.9475	381.8681
3.9524	381.9002
3.9575	381.7802
3.9626	381.9848
3.9677	382.7513
3.9729	383.2353
3.978	383.4908
3.983	384.1475
3.988	385.1547
3.9924	386.2953
3.9973	387.1548
4.0024	387.4258
4.0074	387.3333
4.0124	386.887
4.0173	386.8526
4.0224	387.5208
4.0275	388.4186
4.0328	389.1771
4.038	389.5215
4.0429	390.0733
4.0476	391.0514
4.0519	392.0532
4.0568	392.4712
4.0619	392.2307
4.067	392.1597
4.072	392.3932
4.0768	392.6679
4.0817	393.1766
4.0868	394.1806
4.092	395.1251
4.0971	395.58
4.1021	395.9118
4.1069	396.5218
4.1118	397.1838
4.1168	397.5598
4.1218	397.7943
4.127	398.1245
4.1322	398.1959
4.1374	398.3872
4.1425	398.8502
4.1475	399.7073
4.1519	400.7238
4.1562	401.7802
4.1611	402.5855
4.1662	402.4067
4.1712	402.0299
4.1762	401.9171
4.181	402.4845
4.1859	403.4613
4.191	404.244
4.1962	404.6143
4.2014	404.7194
4.2063	405.2394
4.211	406.1632
4.2156	406.9678
4.2204	407.8138
4.2254	407.914
4.2305	407.208
4.2357	406.7316
4.2407	407.3835
4.2442	408.5135
4.2477	409.5616
4.2527	410.3374
4.2579	410.7292
4.263	411.0401
4.2679	411.2793
4.2728	411.7777
4.2777	412.4457
4.2826	413.1701
4.2876	413.4791
4.2926	413.3064
4.2978	413.1844
4.3031	413.6786
4.3072	414.7234
4.3112	415.8474
4.3161	416.6201
4.3209	416.9279
4.3258	417.0628
4.3309	417.1544
4.336	416.929
4.3411	417.0584
4.346	417.8421
4.3509	418.7837
4.3559	419.4311
4.3611	419.6238
4.3663	419.7867
4.3712	420.604
4.3751	421.7075
4.3789	422.7681
4.3837	423.0062
4.3888	422.5971
4.3939	422.0942
4.3991	422.1825
4.4041	422.7306
4.4091	423.5919
4.4141	424.4422
4.4191	424.9075
4.4242	425.3175
4.4292	426.0536
4.4341	427.1247
4.4391	427.8327
4.444	427.7823
4.449	427.2228
4.4539	426.7835
4.4589	427.3492
4.4636	428.4864
4.4688	429.5669
4.474	430.218
4.4789	430.4998
4.4837	431.1452
4.4885	431.9329
4.4934	432.3259
4.4985	432.3716
4.5035	432.3699
4.5084	432.5519
4.5132	432.5018
4.5182	432.6333
4.5233	433.4348
4.5274	434.5514
4.5311	435.5585
4.536	436.326
4.5408	436.3876
4.5455	436.4125
4.5502	436.6179
4.5552	436.9147
4.5603	437.3214
4.5655	437.9156
4.5707	438.3562
4.5758	438.754
4.5808	439.1853
4.5858	439.935
4.5907	441.0121
4.5957	441.8592
4.6008	442.0709
4.6058	441.7877
4.6108	441.7784
4.6158	442.2933
4.6207	443.1102
4.6259	443.6733
4.6312	443.9347
4.6364	444.1142
4.6414	444.577
4.6461	445.515
4.6498	446.5945
4.6546	447.5757
4.6597	447.7856
4.6649	446.9655
4.6701	446.1726
4.675	446.583
4.6789	447.648
4.6829	448.7205
4.688	449.6957
4.6932	450.0655
4.6984	450.2105
4.7033	450.4093
4.7081	450.7998
4.7129	451.4834
4.7178	452.0565
4.7229	452.1508
4.728	452.1861
4.7332	452.3954
4.7384	452.8958
4.7435	453.8107
4.7485	454.7333
4.7534	455.6925
4.7583	456.371
4.7632	456.4304
4.7682	456.0935
4.7732	456.0222
4.7781	456.3773
4.783	456.9452
4.7879	457.4917
4.7931	458.0895
4.7983	458.4359
4.8034	458.7061
4.8081	459.4613
4.8122	460.5597
4.8169	461.5321
4.8219	461.4578
4.827	460.983
4.8323	460.7798
4.8374	461.2591
4.8423	462.1406
4.8473	463.0483
4.8523	463.8866
4.8573	464.5386
4.8624	464.8084
4.8673	465.1688
4.8722	465.6487
4.877	466.0317
4.8819	466.0509
4.8869	466.0066
4.892	466.7809
4.8973	467.7415
4.9025	468.3879
4.9077	468.6008
4.9127	469.1476
4.9176	470.2361
4.9224	471.0718
4.9274	471.2224
4.9325	471.0497
4.9376	470.969
4.9426	471.2262
4.9475	471.7038
4.9525	472.5227
4.9576	473.5548
4.9628	474.486
4.9679	475.204
4.9728	475.2535
4.9775	475.1997
4.9823	475.5487
4.9872	476.292
4.9923	476.3669
4.9975	476.2871
5.0025	476.6442
